noise,nn_mean_mean,nn_mean_std,densvar_mean_mean,densvar_mean_std,lcf_mean_mean,lcf_mean_std,nclusters_mean_mean,nclusters_mean_std,lcf_time_std_mean,lcf_time_std_std,runtime_sec_mean,runtime_sec_std
0.0,0.010102844584294932,0.000617746841337534,25.890177777731754,4.327019818307598,0.7656666666666666,0.1776739280011505,1.7,0.48304589153964794,4.4408920985006264e-17,5.73316704659901e-17,5.506960773468018,0.23273364758408546
0.01,0.006477150731798427,0.0006612882345389101,24.44631111106765,4.464851425499058,0.8569833333333333,0.18925654497220115,1.405,0.5123204292454306,7.264831572569935e-05,0.00022973414586816024,5.4070066690444945,0.12725060035893504
0.02,0.00889105150253582,0.0011889505904785602,16.34128888885984,3.5039270115918004,0.8665166666666666,0.17217717063077717,2.1550000000000002,0.9151350841390697,0.026475577343891065,0.07552643984656886,5.411715364456176,0.12049961762662216
0.03,0.011340834085830307,0.00011710688803842779,11.22942222220226,0.20726246787514835,0.9875666666666666,0.0016371459658748447,4.18,0.3780064667289288,0.006260132926149313,0.0012812330925097747,5.529773378372193,0.14274842391682005
0.04,0.017120306324245292,0.0002285811707565044,5.699244444434313,0.14092246357721017,0.9458833333333333,0.0017410263753045167,12.540000000000001,0.46475800154489016,0.018593461749510792,0.00431725823953453,5.358969569206238,0.1406538515561847
0.05,0.02710011756185223,0.0005739996010886368,1.8246222222189785,0.16827767241732597,0.7170833333333333,0.03557163264994615,31.65,1.2618328820498474,0.08278303454576624,0.022652494814092792,5.423826122283936,0.13204972827634032
0.06,0.028679560456451696,0.00016012130082776715,1.375155555553111,0.023109639079385083,0.41961666666666664,0.041928219820115804,31.105,0.7808293311886046,0.14696865967382905,0.019431718575642017,5.279245018959045,0.07526500265590538
0.07,0.02892596518230191,0.0001837656133432159,1.3383555555531763,0.015744252331584357,0.36856666666666665,0.057381181584209295,30.955000000000002,1.0730149631347699,0.13236281101148042,0.026874712402140958,5.292479181289673,0.0899100170903039
0.08,0.028910319910757397,0.00017754266798185658,1.3292888888865257,0.013833340770462853,0.36041666666666666,0.04628989770597499,30.775,0.6852615072607924,0.14947874439974906,0.027909841076179175,5.169948101043701,0.0433184709333591
